Name,"Sub Category","Plan","AUM","Returns vs sub-category - 5Y","Returns vs sub-category - 10Y","PE Ratio","Category YTM","Returns vs sub-category - 1Y","Average Maturity","Category PE Ratio","Sortino Ratio","Sharpe Ratio","Returns vs sub-category - 3Y"
JioBlackRock Flexi Cap Fund,"Flexi Cap Fund","Growth","3030.8168437229997","0","0","19.8644","0","0","0","26.007497777777786","-0.0568","-0.5698948324033128","0"
SBI Retirement Benefit Fund-Aggressive Plan,"Solution Oriented, Retirement Fund - Equity Oriented","Growth","3013.3531","1.2580348448635672","0","0","6.5268749999999995","3.2775882881155476","1.78","0","-0.0454","-0.44766112183212875","0.9336046746938368"
Nippon India Nifty AAA CPSE Bond Plus SDL - Apr 2027 Maturity 60:40 Index Fund,"Index Funds - Debt Oriented","Growth","2989.3083","0","0","0","6.728705179282877","1.4345417882320974","0.67","0","0.4073","2.541508709408646","1.1325740934649577"
ICICI Pru Equity Minimum Variance Fund,"Thematic Fund","Growth","2984.562971887","0","0","23.2597","0","0.33981031795359373","0","28.99236167664669","-0.0251","-0.25240467507556197","0"
Motilal Oswal Nifty 500 Index Fund,"Index Fund","Growth","2970.7431","1.1115802187199963","0","21.8071","0","0.7211227803248647","0","24.005141312056736","-0.0216","-0.21748075776950937","0.9351386796336344"
LIC MF Large & Midcap Fund,"Large & Mid Cap Fund","Growth","2958.4924","1.1944011371638579","1.3921167329583966","35.5007","0","-1.2025090180234907","0","28.4546280193237","-0.0381","-0.3778132872200236","1.2294204595202303"
Edelweiss Gold and Silver ETF FoF,"FoFs - Gold","Growth","2945.8628999999996","0","0","0","7.579999999999999","1.6289957339569636","0","0","0.1867","2.0351119084708835","1.186634161678609"
Axis Gold Fund,"FoFs - Gold","Growth","2941.9494","1.0303098155243626","1.0285225279695236","0","7.579999999999999","0.9201258476778024","0","0","0.136","1.454104920561099","0.9539636686393627"
Mirae Asset Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","2939.2311","1.443675994661423","0","45.0089","0","1.669312300172638","0","43.46111132075474","0.1029","0.9683449798496402","1.2623043899634614"
ITI Small Cap Fund,"Small Cap Fund","Growth","2936.5071000000003","1.205732308380421","0","33.5073","0","2.4424101068230217","0","31.598579411764693","0.0411","0.4079748521661599","1.722498940024314"
SBI Consumption Opp Fund,"Sectoral Fund - Consumption","Growth","2932.5099","1.567037552422185","1.4458717143098951","49.5032","0","1.244045192903397","0","40.72001621621625","-0.0831","-0.8445238184918173","1.343493571251474"
ICICI Pru Bharat 22 FOF,"FoFs (Domestic) - Equity Oriented","Growth","2923.66058297","2.0459136645602882","0","0","0","5.31920464359909","0","0","0.0451","0.4365489663256575","1.6105962630823374"
JioBlackRock Money Market Fund,"Money Market Fund","Growth","2923.212867196","0","0","0","7.0568421052631605","0","0.7879452054794521","0","0.4517","3.457467813299207","0"
Old Bridge Focused Fund,"Focused Fund","Growth","2905.6984","0","0","16.2109","0","-6.5948333213545185","0","27.065241666666697","0.0241","0.23494271642253567","0"
Kotak Debt Hybrid Fund,"Conservative Hybrid Fund","Growth","2902.1334","2.8701473575947727","3.4079144815907783","20.6623","7.412100000000004","-0.3720094345745314","7.28","23.80660700000002","-0.0922","-0.8842100881577862","2.945569122686341"
DSP Corp Bond Fund,"Corporate Bond Fund","Growth","2894.5908","2.9598840682803345","0","0","7.506023166023162","209.42374655548818","0.87","0","0.2291","1.582688434278838","2.5207126510512783"
ICICI Pru Income plus Arbitrage Omni FOF,"FoFs (Domestic) - Hybrid","Growth","2890.0186229532997","1.3232146605226691","1.2391263573342104","0","7.2953333333333354","1.4626269583925364","0","0","0.1641","1.3477457178563026","1.2362541326344796"
Sundaram Large Cap Fund,"Large Cap Fund","Growth","2889.3237664641997","1.2910838759502912","0","24.2236","5.6000000000000005","0.7744975632573057","0","23.647500778210134","-0.0586","-0.5841818894830616","1.0619047901120278"
UTI Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","2877.6501000000003","0","0","21.6746","6.994772727272732","0.30197428241201246","2.11","24.489697999999986","-0.0645","-0.639742667015418","0"
Baroda BNP Paribas Multi Cap Fund,"Multi Cap Fund","Growth","2860.9176","1.3316397646511324","1.31974172557317","31.0026","0","2.246213702145384","0","28.07517499999999","0.0106","0.1079466534914353","1.1463480562484591"
Tata Multicap Fund,"Multi Cap Fund","Growth","2853.9455948340997","0","0","22.603","0","3.6791293698569336","0","28.07517499999999","0.0338","0.33177721440749963","0.8959221833987472"
Edelweiss Multi Cap Fund,"Multi Cap Fund","Growth","2846.758","0","0","26.0387","0","2.408858056689534","0","28.07517499999999","0.0148","0.14922037394404292","0"
HSBC Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","2844.3259000000003","0","0","26.6564","6.745476190476196","1.7709901254626181","0","22.43889587628866","0.1189","1.2350367120049508","0"
JM Liquid Fund,"Liquid Fund","Growth","2835.050253765","5.412300745193089","1.682804103556922","0","6.138900414937778","3.1810274199332986","0.12054794520547946","0","-0.2089","-2.862173768309674","2.974640367222544"
Sundaram Multi Cap Fund,"Multi Cap Fund","Growth","2806.7063460574504","1.1978875231042543","1.3324545393651988","24.8842","0","0.15709163365857431","0","28.07517499999999","-0.0256","-0.2539921258622007","0.9968352577882615"
Franklin India Balanced Advantage Fund,"Dynamic Asset Allocation Fund","Growth","2788.55494864","0","0","24.9014","6.994772727272732","-0.1616880924623222","4.61","24.489697999999986","-0.057","-0.5651324800433966","1.8942486026726786"
ICICI Pru NASDAQ 100 Index Fund,"Index Fund","Growth","2773.1963012779997","0","0","0","0","47.681626578971574","0","24.005141312056736","0.2609","2.3811761799581315","2.3212964596852315"
Franklin India Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","2764.5771861420003","0","0","24.9513","6.745476190476196","0","1.73","22.43889587628866","0.0613","0.6286305115089468","0"
DSP Multicap Fund,"Multi Cap Fund","Growth","2730.9008000000003","0","0","26.4866","0","1.0338057686750184","0","28.07517499999999","-0.0121","-0.12064625978454534","0"
Canara Rob Focused Fund,"Focused Fund","Growth","2725.4082","1.5310046797897991","0","30.2734","0","0.16852525900050935","0","27.065241666666697","-0.0325","-0.3222525096876671","1.3708170374803832"
Parag Parikh Dynamic Asset Allocation Fund,"Dynamic Asset Allocation Fund","Growth","2709.3059000000003","0","0","14.6861","6.994772727272732","-1.1881486913231487","4.69","24.489697999999986","-0.0693","-0.6857787398279419","0"
ICICI Pru Bond Fund,"Medium to Long Duration Fund","Growth","2700.1880733228","1.9994850429820301","2.538320817864594","0","7.466883116883113","-2.348863853643969","14.99","0","-0.1273","-1.2048751470588146","2.314267986068607"
UTI Short Duration Fund,"Short Duration Fund","Growth","2696.9234","2.4738562761283824","2.1888844264583263","0","7.4664102564102635","3.081774168719376","3.39","0","-0.0191","-0.16033252945051418","2.088306035840528"
Mahindra Manulife Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","2688.1293","1.2909500516524655","0","28.7852","0","4.546439478474007","0","28.4546280193237","-0.0054","-0.05556077753235641","1.2289560336376042"
Tata Large Cap Fund,"Large Cap Fund","Growth","2687.5774197392","1.4706994083171265","1.618290502004751","22.9075","5.6000000000000005","-0.20788372362234125","0","23.647500778210134","-0.0257","-0.25557957664883946","1.3705716491765962"
UTI MNC Fund,"Thematic Fund - MNC","Growth","2662.1304","1.3424788612295242","1.2418146605175722","32.4609","0","0.5445699615006339","0","36.94554285714288","-0.014","-0.14287057079748788","1.2666170318271115"
Motilal Oswal Gold and Silver Passive FoF,"FoFs - Gold","Growth","2652.4195","0","0","0","7.579999999999999","1.286563450080553","0","0","0.1604","1.8112813475548186","1.0772690388153896"
Bandhan Nifty 50 Index Fund,"Index Fund","Growth","2652.0794","0.9290310924714572","1.123557777376011","19.8033","0","-2.7800997560350296","0","24.005141312056736","-0.0595","-0.5921191434162554","0.6606591931867243"
Axis Consumption Fund,"Sectoral Fund - Consumption","Growth","2639.452899","0","0","43.3476","0","0.5049739908001958","0","40.72001621621625","-0.0488","-0.5000469977912076","0"
HDFC Innovation Fund,"Thematic Fund","Growth","2621.1952","0","0","47.9425","0","0","0","28.99236167664669","0.0097","0.09683449798496403","0"
SBI CRISIL IBX Gilt Index - June 2036 Fund,"Index Funds - Debt Oriented","Growth","2616.4105","0","0","0","6.728705179282877","0.18099351012601922","10.05","0","-0.1064","-1.0143810526621642","1.0650729455149528"
HDFC Business Cycle Fund,"Thematic Fund","Growth","2603.9575","0","0","34.4031","0","0.3978246414671787","0","28.99236167664669","-0.0174","-0.17303213574362422","0.835351945658074"
ICICI Pru Transportation and Logistics Fund,"Thematic Fund","Growth","2593.5342673222","0","0","24.5664","0","2.869815073891468","0","28.99236167664669","0.0384","0.36670113171355223","1.5559229378405728"
Edelweiss Multi Asset Allocation Fund,"Multi Asset Allocation Fund","Growth","2591.8997","0","0","12.4142","6.745476190476196","0.44955677308854375","1.89","22.43889587628866","0.0431","0.38733799193985613","0"
Tata India Consumer Fund,"Sectoral Fund - Consumption","Growth","2590.643963953","1.6985888001662883","1.6780592057102819","46.8359","0","-0.7061338875951095","0","40.72001621621625","0.0042","0.04127372045260761","2.198939924964014"
Baroda BNP Paribas Large Cap Fund,"Large Cap Fund","Growth","2578.6728","1.5691491659446979","1.7070121897773416","24.1445","5.6000000000000005","-0.3180169538271462","0","23.647500778210134","-0.0259","-0.26034192900875575","1.5219418541644545"
Bandhan Multi Cap Fund,"Multi Cap Fund","Growth","2551.6677","0","0","28.2493","0","1.2048292890994197","0","28.07517499999999","-0.0108","-0.10953410427807406","1.0536145974237463"
NJ Flexi Cap Fund,"Flexi Cap Fund","Growth","2536.008467","0","0","25.7732","0","7.144915267780493","0","26.007497777777786","-0.0513","-0.5190964072308727","0"
HSBC Arbitrage Fund,"Arbitrage Fund","Growth","2532.4467999999997","1.4935917184868603","2.067021065264961","19.7117","6.30893617021276","1.4252065951100659","0","19.176108127208487","0.3498","2.5192843983957034","1.478792273923409"
DSP Nifty 50 Equal Weight Index Fund,"Index Fund","Growth","2522.5117999999998","1.267935442413212","0","19.182","0","4.594688475118973","0","24.005141312056736","0.0084","0.08254744090521522","1.0638701274006443"
DSP Focused Fund,"Focused Fund","Growth","2489.7638","1.2690596950399475","1.3185061776497982","21.0574","0","1.8492208314863414","0","27.065241666666697","-0.0491","-0.4841724899248201","1.4614466102604051"
Tata Treasury Advantage Fund,"Low Duration Fund","Growth","2460.2902987951","2.3631703881839368","2.6237725339023097","0","7.253582554517132","2.650651677562659","1.2233333333333334","0","0.3855","2.7764514258311817","2.429287206675929"
Kotak Multi Asset Omni FOF,"FoFs (Domestic) - Hybrid","Growth","2451.3195","2.279046455720318","2.0649160749034348","0","7.2953333333333354","2.986660073124499","0","0","0.0469","0.5143340548709564","2.008026201142724"
Nippon India Innovation Fund,"Thematic Fund","Growth","2445.9545000000003","0","0","34.2571","0","1.039088670423111","0","28.99236167664669","-0.0039","-0.0380988188793301","0"
Nippon India Consumption Fund,"Sectoral Fund - Consumption","Growth","2442.8641000000002","1.6565187692554437","1.3201117458583236","45.5898","0","1.0064339250768848","0","40.72001621621625","-0.0728","-0.7286399110671883","1.6865716112430826"
Kotak Gilt Fund-PF&Trust,"Gilt - Short & Mid Term Fund","Growth","2441.6095","2.0736672468337396","2.152388725786425","0","7.308888888888876","1.0376480816264608","14.67","0","-0.1798","-1.7541331192358236","1.804480382490604"
Kotak Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","2441.6095","2.07301118761142","2.151540738268862","0","7.308888888888876","1.0376493820511992","14.67","0","-0.1798","-1.7541331192358236","1.802197079436078"
Motilal Oswal Arbitrage Fund,"Arbitrage Fund","Growth","2432.9865","0","0","22.2077","6.30893617021276","1.6004739868677387","0.22","19.176108127208487","0.4748","3.56858936836392","0"
