Name,"Sub Category","Plan","AUM","Average YTM","% Away from ATH","% A Rated Bonds","% Equity Holding","% Smallcap Holding","% Debt Holding","% Concentration - Top 3 Holdings","% Concentration - Top 5 Holdings","% Cash Holding"
Nippon India Income Plus Arbitrage Active FoF,"FoFs (Domestic) - Hybrid","Growth","621.7951","6.79","0.21","0","0","0","0","98.18225847745767","100.33428563117135","1.8177415225423086"
SBI FMP-67-1467D,"Fixed Maturity Plans","Growth","621.6843","0","0","0","0","0","0","47.467886835810404","62.07333850959402","9.41973281294059"
Sundaram Corp Bond Fund,"Corporate Bond Fund","Growth","616.1745642014499","7.33","0.46","77.98058714460473","0","0","0","23.91015357719036","32.37034814357252","15.51007658940057"
Axis Nifty Smallcap 50 Index Fund,"Index Fund","Growth","615.4585","0","7.04","0","100.04337173018169","80.08320983461928","0","11.14196879237187","17.89460881602903","-0.04337173018168"
HDFC Nifty G-Sec Sep 2032 Index Fund,"Index Funds - Debt Oriented","Growth","612.8336","7.09","1.05","0","0","0","0","98.01469072374131","99.97519621450076","1.960505490759454"
Aditya Birla SL CRISIL IBX Gilt Apr 2029 Index Fund,"Index Funds - Debt Oriented","Growth","612.4336","6.51","0.5","0","0","0","0","94.1593375193754","97.71246459153605","2.651520935462458"
HDFC NIFTY200 Momentum 30 Index Fund,"Index Fund","Growth","609.1827","0","21.06","0","99.76409376037766","0","0","16.98785930723247","26.895576647202887","0.235906239622366"
WOC Quality Equity Fund,"Thematic Fund","Growth","604.4909","0","8.9","0","84.50836894318842","20.89808134415257","3.853077027296854","21.04605710358915","30.477811990221852","6.397069004678149"
WOC Pharma and Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","602.9331","0","0","0","92.89000719980373","37.94205360428876","2.644207126794002","21.580487122037233","29.83007567506243","4.465785673402239"
UTI Silver ETF FoF,"FoFs (Domestic) - Silver","Growth","596.5873","0","27.89","0","0","0","0","100.00000000000004","100.00000000000004","0.024137288876249"
360 ONE Dynamic Bond Fund,"Dynamic Bond Fund","Growth","594.880683867849","7.63","0.4","39.943102470893635","0","0","0","22.56683188698991","32.14814765083216","4.176715300750961"
WOC Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","591.5836","0","7.08","0","94.04672475707572","23.910534369106912","2.76268645716345","31.154869742839352","39.54318544327459","3.1905887857607964"
HDFC Dynamic Debt Fund,"Dynamic Bond Fund","Growth","587.8441","7.31","0.81","15.545754393044005","0","0","0","29.938992328067897","45.05507497651159","4.93962599947844"
WOC Ultra Short Duration Fund,"Ultra Short Duration Fund","Growth","586.0298","6.87","0.04","88.11020322828784","0","0","0","24.79102100881108","36.20895503351575","5.6083534029117"
PGIM India Liquid Fund,"Liquid Fund","Growth","584.302","6.17","0","79.3035793134372","0","0","0","24.68394768458776","36.56663848489308","2.288901971925474"
Invesco India Manufacturing Fund,"Thematic Fund","Growth","583.9662999999999","0","2.82","0","98.67876493541779","32.73625911118519","0","13.437191521165492","19.99127792149671","1.258445232425124"
HDFC NIFTY Midcap 150 Index Fund,"Index Fund","Growth","583.5165000000001","0","1.53","0","99.98378794772721","5.552028091750615","0","7.52808189657019","10.937188579928751","0.01621205227272904"
Union Low Duration Fund,"Low Duration Fund","Growth","575.5417","7.12","0.19","80.44589992349813","0","0","0","19.880748866676377","28.60150706716819","5.18297805354504"
Mirae Asset Short Duration Fund,"Short Duration Fund","Growth","574.7904","7.46","0.45","80.76504061306517","0","0","0","19.497281095856856","27.768713604124216","5.02562325327633"
Canara Rob Banking & Financial Services Fund,"Sectoral Fund - Banks & Financial Services","Growth","569.0791","0","3.81","0","89.99460707659088","14.23788011192117","0","28.17221718386772","45.03092803794758","10.005392923409048"
WOC Liquid Fund,"Liquid Fund","Growth","567.8032","6.1","0","81.90225063895377","0","0","0","25.652162580274286","37.019534232987766","2.950353220975155"
Aditya Birla SL ESG Integration Strategy Fund,"Thematic Fund","Growth","565.9608999999999","0","8.62","0","99.30915722269864","8.19431165651197","0","17.01015034784206","24.417994246599022","0.6547448772521212"
The Wealth Company Liquid Fund,"Liquid Fund","Growth","564.307158251","6.17","0","81.30020987540556","0","0","0","17.83011566109646","26.667018449031573","2.7334088977016178"
Mahindra Manulife Low Duration Fund,"Low Duration Fund","Growth","560.9698999999999","7.4","0.15","85.69384917087352","0","0","0","14.32287186888281","23.24718313763359","6.034031415945848"
Baroda BNP Paribas Business Cycle Fund,"Thematic Fund","Growth","560.8941","0","6.94","0","94.92802652051434","11.275675746990384","0.884605489699392","17.3380679169205","27.11149930084841","4.1873679897863"
Navi Nifty Bank Index Fund,"Index Fund","Growth","557.326325","0","12.93","0","100.20921647913607","0","0","42.0275489569337","61.67669394512464","-0.209216479136049"
HSBC Income Plus Arbitrage Active FOF,"FoFs (Domestic) - Hybrid","Growth","552.7366999999999","7.44","0.28","0","0","0","0","86.1267941860926","100.05747763808698","0.7248297426242967"
Bandhan Nifty Alpha 50 Index Fund,"Index Fund","Growth","549.9907","0","16.62","0","100.06466359534086","11.557850897210347","0","13.134623138915519","19.97884850366128","-0.06466359534084459"
Axis Gold and Silver Passive FoF,"FoFs - Gold","Growth","549.5833","0","17.62","0","0","0","0","100.19844434865468","99.99999999999999","-0.04017443761482101"
Invesco India - Invesco Global Consumer Trends FoF,"FoFs (Overseas)","Growth","549.4872","0","4.72","0","0","0","0","100.00000000000004","100.00000000000004","0.394076513520242"
UTI Gilt Fund,"Gilt - Short & Mid Term Fund","Growth","548.3706999999999","6.18","0.32","0","0","0","0","60.5848197214037","83.1786964547886","13.3919445367887"
Bajaj Finserv Consumption Fund,"Sectoral Fund - Consumption","Growth","547.578499","0","13.08","0","96.1032099317277","36.779824494626624","0","16.91196460743572","24.265708231913823","2.72202399193716"
ICICI Pru Nifty 200 Momentum 30 Index Fund,"Index Fund","Growth","545.5993270317999","0","20.98","0","99.97867903678824","0","0","17.02459944467384","26.95094966483154","0.02132096321171198"
PGIM India Large Cap Fund,"Large Cap Fund","Growth","544.3855","0","8.65","0","98.17741288112926","0","0.0894219261901722","21.610494768872417","29.300284449163318","1.688288905564163"
Franklin India Multi-Factor Fund,"Thematic Fund","Growth","539.631703445","0","6.99","0","99.30864782588141","4.577389776640055","0","16.544891386111757","23.436495879062086","0.691352174118604"
Kotak CRISIL-IBX AAA Financial Services Index - Sep 2027 Fund,"Index Funds - Debt Oriented","Growth","536.9931","7.55","0.29","93.10795613574925","0","0","0","26.81399444424892","43.66622215443737","6.89204386425077"
UTI Nifty200 Quality 30 Index Fund,"Index Fund","Growth","534.4245","0","12.81","0","99.86942454999283","2.55498426139849","0","16.83929517771475","26.2679032677593","0.130575450007186"
Mahindra Manulife Equity Savings Fund,"Equity Savings","Growth","531.1519999999999","7.14","1.67","21.062765460734404","36.099214537458224","8.082093261439287","27.515494623008102","33.644785472708335","38.06839679300836","31.483906854158477"
Baroda BNP Paribas Health and Wellness Fund,"Sectoral Fund - Pharma & Health Care","Growth","530.2123","0","0.32","0","97.28210756332885","23.113345352418257","0","20.80728794861983","31.21476057797981","2.717892436671122"
LIC MF Overnight Fund,"Overnight Fund","Growth","529.759","5.33","0","0","0","0","0","98.29416772532412","100.17732591612408","94.34471146313697"
Invesco India Consumption Fund,"Sectoral Fund - Consumption","Growth","529.4935","0","4.69","0","99.22792253351545","41.01818058200903","0","13.547437315094509","21.242545942490317","0.7720774664844772"
Quantum Liquid Fund,"Liquid Fund","Growth","529.1551000000001","5.77","0","48.99829936440185","0","0","0","32.18954140288926","45.36350495346262","9.274974388416581"
HDFC MNC Fund,"Thematic Fund - MNC","Growth","528.1182","0","12.9","0","91.08046266915244","18.651506424130027","0","24.44180109679992","38.05250415531977","8.919537330847525"
Franklin India Overnight Fund,"Overnight Fund","Growth","527.068146589","5.35","0","0","0","0","0","98.26327364335981","99.6844881221774","94.2682000433148"
Kotak Nifty 200 Momentum 30 Index Fund,"Index Fund","Growth","526.4328","0","20.49","0","100.0507377199901","0","0","17.036875361869562","26.970279967357673","-0.050737719990092106"
Kotak Technology Fund,"Sectoral Fund - Technology","Growth","525.8368","0","24.7","0","97.53942668143421","5.987028675056602","0","42.85938146588447","55.989101561549134","2.460573318565756"
Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund,"Index Funds - Debt Oriented","Growth","523.5315","7.17","0.26","38.7830722697679","0","0","0","34.40620096402985","46.29429174748796","3.416451541120253"
Franklin Asian Equity Fund,"Thematic Fund - Global","Growth","520.567277988","0","2.61","0","96.32844704149068","0","0","19.02558578648946","26.27048472477221","3.67155295850935"
Union Corporate Bond Fund,"Corporate Bond Fund","Growth","513.7808","7.6","0.64","84.97643352962972","0","0","0","18.07953897849044","27.6365913245493","5.5374977033007"
LIC MF Aggressive Hybrid Fund,"Aggressive Hybrid Fund","Growth","508.75199999999995","0","5.01","9.289476994685046","66.95853775513413","14.555638110513573","23.139702644903622","19.05405777274581","24.631942478850164","9.901759599962217"
Union Business Cycle Fund,"Thematic Fund","Growth","507.1741","0","5.18","0","95.31669696855579","23.512990903912492","0.0956673457891481","14.663189622656212","20.715450572101382","4.556344655612341"
Mirae Asset Gold ETF FoF,"FoFs - Gold","Growth","507.0714","0","10.88","0","0","0","0","100.86429642847186","100.00000000000044","-0.212041144501544"
Kotak Quant Fund,"Thematic Fund","Growth","506.82489999999996","0","9.97","0","99.54806877089113","3.04610132611875","0","10.78901214206326","17.59966805103695","0.33486910370820333"
Quantum Gold Saving Fund,"FoFs - Gold","Growth","504.9125","0","10.58","0","0","0","0","100.00000000000007","100.00000000000007","-0.00040009308592570125"
Mahindra Manulife Consumption Fund,"Sectoral Fund - Consumption","Growth","503.73269999999997","0","15.39","0","95.92940859308914","16.956314330993386","0","18.689316774551262","27.888421776072903","4.046769248849634"
Quant PSU Fund,"Thematic Fund","Growth","501.75370000000004","0","14.54","0","62.03095263672199","24.80071397580131","6.733164100234836","41.0659453034427","60.46942952289142","-5.8138086475496"
HDFC FMP-Sr 46-1861D-Mar 2022,"Fixed Maturity Plans","Growth","498.9097","6.06","0.05","0","0","0","0","60.0495440357242","75.63062013025589","1.2675440064604868"
Canara Rob Ultra Short Term Fund,"Ultra Short Duration Fund","Growth","497.5473","6.67","0.01","84.07443875185334","0","0","0","19.73398308060359","29.79449391042821","7.54392597447519"
Franklin India Retirement Fund,"Solution Oriented, Retirement Fund - Debt Oriented","Growth","496.83305492","7.55","3.78","54.749191756132134","0","4.712547318690389","0","22.75252432614456","33.222543083124414","7.46857097641682"
Kotak Healthcare Fund,"Sectoral Fund - Pharma & Health Care","Growth","496","0","0","0","99.02514112903229","33.26951612903227","0","26.975685483871008","37.71318548387101","0.9748588709677439"
ITI Focused Fund,"Focused Fund","Growth","492.6106","0","1.21","0","93.62756427722303","17.58457243290721","0","15.83364949001803","25.440452742312488","5.50927005851557"
DSP Gold ETF FoF,"FoFs - Gold","Growth","485.9965","0","11.67","0","0","0","0","100.00000000000004","100.00000000000004","0.09491463446944401"
Edelweiss Consumption Fund,"Sectoral Fund - Consumption","Growth","484.6525","0","8.42","0","98.87381164855233","9.896451581287614","0","18.26397264019065","27.383909089502275","1.126188351447682"
Qsif Equity Long-Short Fund,"Large Cap Fund","Growth","483.57379999999995","0","1.02","0","76.24147544800813","16.493035809632367","8.22077209311175","33.9476208181667","48.191465294438984","21.20623573899165"
Bank of India Money Market Fund,"Money Market Fund","Growth","483.0658","7.03","0.08","89.30628084207162","0","0","0","21.892359177569602","31.799415317747602","1.9109197960195035"
ICICI Pru FMP-85-10Y-I,"Fixed Maturity Plans","Growth","482.7849751719","0","0.57","0","0","0","0","49.2759380494932","59.7353605179933","2.154946727666829"
Invesco India Gold ETF FoF,"FoFs - Gold","Growth","479.26199999999994","0","10.81","0","0","0","0","100.00000000000004","100.00000000000004","1.586188765226535"
Edelweiss Multi Asset Omni FoF,"FoFs (Domestic) - Hybrid","Growth","478.76300000000003","0","4.88","0","0","0","0","47.8802037751455","67.6651077881958","0.10715113741036897"
Edelweiss Low Duration Fund,"Low Duration Fund","Growth","478.74550000000005","7.08","0.11","83.59752728746273","0","0","0","24.03611104438579","34.4696921433204","10.95655207202993"
Mirae Asset Nifty SDL Jun 2027 Index Fund,"Index Funds - Debt Oriented","Growth","477.3643","6.36","0.02","0","0","0","0","20.2129694239808","30.84533133290445","2.937651600674793"
JioBlackRock Arbitrage Fund,"Arbitrage Fund","Growth","476.875345606","6.56","0.05","20.48016340116938","66.11130612432179","1.0854340967076572","20.48016340116938","20.671672213779402","31.24271118748426","0.6217133012469598"
Edelweiss Nifty500 Multicap Momentum Quality 50 Index Fund,"Index Fund","Growth","476.4768","0","12.17","0","100.03584114714046","14.049694712102058","0","18.49492358230343","28.635607952398757","-0.0358411471404969"
HSBC Credit Risk Fund,"Credit Risk Fund","Growth","475.03860000000003","7.86","0.3","77.27224692898639","0","0","0","22.72691103417702","33.76178272670895","10.708077196253116"
Axis Nifty Next 50 Index Fund,"Index Fund","Growth","474.7179","0","9.78","0","99.94650380784047","0","0","10.53564085112443","17.19362931121831","0.053496192159592004"
Franklin India Banking & PSU Debt Fund,"Banking & PSU Fund","Growth","472.913289642","7.3","0.02","80.58762938814931","0","0","0","18.52199866540201","29.46457606223821","3.270818184599886"
LIC MF Consumption Fund,"Sectoral Fund - Consumption","Growth","472.3179","0","6.01","0","92.71124384657033","29.021237602894146","0","10.686721803260049","16.26279673076121","7.28875615342971"
Bank of India Large & Mid Cap Fund,"Large & Mid Cap Fund","Growth","468.3011","0","2.88","0","94.97575384725766","13.552712133283498","0.0102925233359477","16.8923156490557","25.07269361528298","5.013953629406378"
UTI BSE Low Volatility Index Fund,"Index Fund","Growth","467.4088","0","11.25","0","99.97940837835442","3.37982383394659","0","11.74481284369691","19.06641250875596","0.0205916216455649"
Edelweiss Banking and PSU Debt Fund,"Banking & PSU Fund","Growth","465.9653","7.47","0.31","85.21201212799123","0","0","0","15.20290135815446","25.22106419702257","4.6498932151382455"
Motilal Oswal Nifty Capital Market Index Fund,"Index Fund","Growth","461.3641","0","0","0","100.3453454657612","28.17484065188427","0","52.783842522641","64.47905244469607","-0.34534546576120695"
HDFC Nifty500 Multicap 50:25:25 Index Fund,"Index Fund","Growth","459.9565","0","6.42","0","99.97445410598607","25.099308304154846","0","10.96516735821758","14.740654822793038","0.025545894013890402"
HSBC Global Emerging Markets Fund,"FoFs (Overseas)","Growth","456.398","0","3.7","0","0","0","0","99.99999999999996","99.99999999999996","2.3944451991463573"
