Name,Ticker,"Sub-Sector","Market Cap","Mutual Fund Holding","Domestic Institutional Holding"," MF Holding Change – 6M","Promoter Holding Change – 3M","Foreign Institutional Holding","DII Holding Change – 6M","FII Holding Change – 6M","DII Holding Change – 3M","Promoter Holding Change – 6M ","MF Holding Change – 3M","Promoter Holding","Pledged Promoter Holdings","FII Holding Change – 3M","Insider Trades - 1M Cumulative","Insider Trades - 3M Cumulative","Retail Investor Holding","Bulk Deals - 6M Cumulative","Bulk Deals - 1M Cumulative","Insurance Firms Holding","Bulk Deals - 3M Cumulative","Insider Trades - 6M Cumulative","No. of Shareholders"
East West Freight Carriers Ltd,EASTWEST,"Investment Banking & Brokerage","35.46585","0","0","0","0","0.058788947677836566","0","0","0","0","0","60.289255731922395","0","0",,,"23.773411718596904",,,"0",,,"22736"
Ecofinity Atomix Ltd,ARYAVAN,"Pharmaceuticals","35.4550868","0","0","0","0","0","0","0","0","0","0","37.828491002312255","0","0",,,"16.24331815766419","-0.018900170905800873","1.1228511108877048","0","0.6201869910525786",,"1295"
GSS Infotech Ltd,GSS,"Software Services","35.406988596","0","1.2110406443162884","0","0.000003823091340393603","1.0264235634246839","0","-0.000011469274025177612","0","0.00000764618268433992","0","12.714298128409457","0","0",,,"33.82421571288248","-0.8029517912755822","0","1.2110406443162884","0",,"18910"
DSP NIFTY 1D Rate Liquid ETF,LIQUIDETF,"Debt","35.3359",,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty Auto ETF,AUTOIETF,"Equity","35.31080064",,,,,,,,,,,,,,,,,,,,,,
Informed Technologies India Ltd,INFORTEC,"Data Processing & Outsourced Services","35.2914315","0","8.675877287664004","0","0","0","0","0","0","0","0","74.98695162025378","0","0",,,"8.539924683984552",,,"8.66556331102636",,,"2868"
Supha Pharmachem Ltd,SUPHA,"Pharmaceuticals","35.27960528","0","0","0","0","1.700699299887405","0","1.700699299887405","0","0","0","1.127631663797345","0","1.700699299887405",,,"40.13620234018673","-12.88064583467671","0","0","-4.0777350777629975",,"111269"
Armour Security (India) Ltd,ARMOUR,"Business Support Services","35.2583","0","0",,,"0",,,,,,"70.12448132780082","0",,,,"16.75163011262596","5.253682487725041","0","0","0",,"698"
Yamini Investments Company Ltd,YAMNINV,"Specialized Finance","35.2236688","0","0.03614047154565569","0","0","0","0","0","0","0","0","1.7776356675259224","0","0",,,"58.04735466965326",,,"0",,,"233578"
Groww Nifty 1D Rate Liquid ETF,GROWWLIQID,"Debt","35.168099296",,,,,,,,,,,,,,,,,,,,,,
Faalcon Concepts Ltd,FAALCON,"Construction & Engineering","35.082432","0","0","0",,"0","0","0",,"2.400121339006972",,"67.9611949365426","0",,,,"12.293332457681384",,,"0",,,"496"
Solvex Edibles Ltd,SOLVEX,"FMCG - Foods","35.011154669999996","0","0.03574632175934459","0",,"0","-1.4298528703737836","0",,"0",,"70.72376247909678","0",,,,"10.884754975720428","0.7076101257745409","0","0","0",,"318"
Pace E-Commerce Ventures Ltd,PACE,"Retail - Online","34.99454103","0","0","0","0","0","0","0","0","-2.8970187068059943","0","50.91556974479342","21.079716386838978","0",,,"26.8901027846971",,,"0",,,"2828"
Scan Projects Ltd,SCANPRO,"Industrial Machinery","34.939328","0","0","0","0","0","0","0","0","0","0","44.95437302056868","0","0",,,"20.075279295583474",,,"0",,,"673"
Nirav Commercials Ltd,NIRAVCOM,"Building Products - Others","34.9272","0","0","0","0","0","0","0","0","0","0","51.94770408163265","0","0",,,"7.384948979591837",,,"0",,,"1273"
Lex Nimble Solutions Ltd,LEX,"IT Services & Consulting","34.84404","0","0","0",,"0","0","0",,"0",,"74.60491646778043","0",,,,"5.585584725536993",,,"0",,,"85"
Phoenix Overseas Ltd,PHOGLOBAL,"Agro Products","34.8228324","0","0","0","0.020676089518772756","0","-0.02067608951878366","0","-0.031014134278175485","0.010338044759379272","0","70.94856419548456","0","0",,,"23.601756185691546",,,"0",,,"1679"
