Name,Ticker,"Sub-Sector","Market Cap","Current Ratio","Cash Conversion Cycle","Interest Coverage Ratio","Long Term Debt to Equity","Debt to Equity","Quick Ratio","Net Income / Liabilities","Working Capital Turnover Ratio","Inventory Turnover Ratio","Asset Turnover Ratio","Days of Inventory Outstanding","Earning Power","Days of Sales Outstanding","Days Payable Outstanding","Price Momentum Rank","Fundamental Score","Value Momentum Rank","Earnings Quality Rank","Price to Intrinsic Value Rank"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","116156.43515745","1.5350630063989168",,"6.918371886120993","0.3951883222202199","0.4883041989547667","1.4300596213064272","20.33981752092432","16.615555265561795","0","1.3622564294598318",,"15.067112956118631","39.639014333398784",,"70","5.37692307692308","39","46","29.49"
Canara Bank Ltd,CANBK,"Public Banks","115795.93398516001",,,,"0.8410844510881882","0",,"1.0536715881687428","-0.12695137714426527",,"0.0937519053098482",,"1.3201909167686077",,,"46",,,"23","52.15"
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","115056.59313606001","0.7250103691414349","-1158.9331058982",,"0","0","0.7250103691414349","460.4798040826847","-39.90158839779004",,"0.5669842270635548",,"42.387088516751874","8.959959543074728",,"61",,"40",,"35.78"
Cipla Ltd,CIPLA,"Pharmaceuticals","113051.6864127","4.239449230118382","183.6590526505","97.04026475455048","0.008068905454748835","0.014004490360107702","3.2106105806752785","64.1803959459057","1.8203109894837906","0","0.8314368468572141",,"14.137486670822005","64.5751008793373",,"29","5.07214285714286","37","56","19.83"
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","112832.16576414","1.3211468508603428","21.6419142269","7.185743748388759","0.5070696005637216","0.6509817436604376","1.320370294682634","23.29635860917651","18.967409751186526","0","0.553954072524583",,"17.65042054587852","62.09630847343503",,"58","7.21666666666667",,"63","14.8"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","110073.47550505","1.9194785864444754","251.2735125623","15.426698769395395","0.023178905545370422","0.1378413907343327","1.3740889073025522","29.76857698256168","2.578671842832774","0","0.8080873246738285",,"12.007837943643434","88.834497604927",,"60",,"55","47","10.18"
Indian Bank,INDIANB,"Public Banks","109131.02174062",,,,"0.5807843831181267","0",,"1.4202782847549427","-0.11797865565116658",,"0.09352557970160123",,"1.7915598895666902",,,"65","7.04193548387097","77","44","57.08"
Marico Ltd,MARICO,"FMCG - Personal Products","108646.582831425","2.0654205607476634","27.2273069057","43.9622641509434","0.029067041725269572","0.12986404125644632","1.5635920357578221","43.8854296388543","6.608466873953599","0","1.7673020340283996",,"28.1366984663688","30.91205211726384",,"73","6.29179104477612","67","97","21.51"
Bosch Ltd,BOSCHLTD,"Auto Parts","108625.07612","1.924096067564001",,"160.78362573099417","0.00709461171479661","0.008564209855718765","1.58235242368259","31.35131771368121","3.750684550974245","6.054070964882551","1.0057409496243643","60.29001016295174","13.583253874542395","43.89801456934723","87.5295199297206","62","4.79915254237288","38","72","13.54"
Ambuja Cements Ltd,AMBUJACEM,"Cement","106909.25942765","1.4236193469822884","72.8763190963","15.752336657573457","0.007395698136791188","0.01235672235471331","1.1167988177903483","27.602363625112503","4.689748944638799","0","0.5686007964781054",,"4.3517849535909106","12.221851830170365",,"11","5.26486486486487",,,"48.37"
Mankind Pharma Ltd,MANKIND,"Pharmaceuticals","106691.608188","1.2339005854974612","92.1170386426","4.648917532223754","0.38029596009933986","0.5842493708891571","0.864219678082337","14.620979465676518","5.074523661054528","0","0.7410297335238842",,"10.747861609654983","29.734747530741142",,"63",,"35","47","11.44"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","104733.86484915","1.8852968501150236","177.8269592479","16.085668717247664","0.0012178280927522208","0.12190421269879813","1.4490908688727657","48.78662626927507","3.927395879187199","0","0.8442144333169526",,"19.2427723765369","61.00225432878128",,"60",,"61","80","11.75"
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","104691.83438273","0.8780440739454283","-146.3192653172","9.522421524663676","0.29502700708996077","0.3208966758946665","0.8194864839533125","18.53185819824754","60.81262961865681","17.322655200214996","0.5285072893117805","21.070672814377204","10.34732300657692","29.213819406745454","202.93985503648912","26","6.05","16","43","31.9"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","104667.68819049001","1.0567197803148745","21.7877539606","8.811804445516785","0.007685822631273803","0.3335985244820026","0.8521206999001956","25.52203444673261","86.6621962852814","0","0.8195405732831196",,"15.140458608628062","39.639567160729",,"25","4.78333333333333","22","55","61.07"
Lupin Ltd,LUPIN,"Pharmaceuticals","104496.68548865","1.874550711440971","209.047799952","16.81751018435407","0.11740828652132058","0.3150028766620313","1.2634457377705917","45.64177704439872","4.44054214313317","0","1.0765256369360918",,"25.215409923298232","65.51646913870812",,"71","2.02571428571429","63","86","26.97"
LG Electronics India Ltd,LGEINDIA,"Home Electronics & Appliances","103438.12481688001","1.9477223453901835",,"85.29871977240396","0.05536358261155042","0.07166127597706598","1.328862540471903","39.72143400553093","6.924415319349915","6.191137030105658","2.46114453783276","58.95524492918079","26.03291612942438","30.80999856682513","69.58555904714358",,,,,"43.76"
Gail (India) Ltd,GAIL,"Gas Distribution","102334.539563652","0.9818571797334559","26.5575089042","22.518349175791133","0.1761957464340886","0.2533465320702089","0.6955840810559604","25.9720807120929","-166.56788977322896","19.635322961620968","1.1408937841729085","18.588948127485647","12.647568101712181","23.58921499911435","27.884187588280707","26","4.25","60","57","46.17"
GMR Airports Ltd (India),GMRAIRPORT,"Construction & Engineering","99782.3227464","0.6601059393055592",,"0.8285110414692803",,,"0.6417951215547999",,"-9.186799816708017","2.2412991452991453","0.23963672308461","162.85197840080536","6.320860656505735","15.892493184613135","2772.2528905701824","47","10",,,"52.68"
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","99406.1715984","1.7969403342438048","-21.7236950477","95.99910565989519","0.010111785711156767","0.036071261265021956","1.5276324976792341","63.89475898124126","10.59165375789025","0","1.7913884998490184",,"26.466239197022073","22.456742494721514",,"42","5.51666666666667",,"91","50.26"
Mazagon Dock Shipbuilders Ltd,MAZDOCK,"Shipbuilding","98335.9764","1.2455239192018783",,"46.22551348330305","0.00252270815176048","0.002560492098117352","1.01289974733644","12.381653500813334","3.5168124784017163","0","0.4855404923706693",,"11.485582441052527","37.596596423933484",,"27",,"28","91","56.14"
JSW Energy Ltd,JSWENERGY,"Power Generation","94324.56035628001","1.03075689988067","144.8106260562","1.3414144366409064","1.5595322822094915","1.7254624883015541","0.9534801142425965","3.7092877546676486","22.657390056217853","0","0.27019623255341957",,"8.721965502142352","19.8564389663867",,"65","5.43571428571429",,"6","29.7"
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","93889.58969292","2.0889913082684166","117.941408957","14.21825163767789","0.24096520428718365","0.24841872449279578","2.0211256669087994","40.08137882496827","6.317628054945868","0","0.6335165412650621",,"17.865653798426205","20.078145280444698",,"26","4.67777777777778",,"72","48.48"
United Spirits Ltd,UNITDSPR,"Alcoholic Beverages","93435.49057638","1.9487505294366794","45.9216926791","15.860759493670885","0.0412142152023692","0.059230009871668314","1.4606099110546378","36.238170347003155","3.287402564747297","0","1.0737516425755584",,"19.019429265330906","90.25891081535872",,"23","2.9125","29","79","40.92"
Lloyds Metals and Energy Ltd,LLOYDSME,"Mining - Iron Ore","93097.43480544","1.4285126429605242",,"11.261344932988475","0.12337007116392694","0.12420416986873098","1.224295484859664","122.10158629062748","33.08417585564945","0","2.5949903401177155",,"61.03348306731655","2.647180615697688",,"91",,"74","82","56.98"
Aditya Birla Capital Ltd,ABCAPITAL,"Diversified Financials","92540.97404838","0.08556769280395507","-1072.9312888728",,"3.676173252274937","4.328343388346078","0.08556769280395507","1.5284398361728997","-0.4098716883366459",,"0.18056773029172848",,"1.8917519280025736","5.492132534702415",,"81","7.93333333333333",,"3","41.24"
Bharat Forge Ltd,BHARATFORG,"Iron & Steel","90272.69549424","1.1757279099161209","128.0467338506","6.155961032936448","0.18239288375255808","0.7264459215733483","0.7645547512352062","10.045292484499331","15.021825808588133","0","0.8689285089438848",,"9.968345159453563","65.08886359708272",,"93","3.72457627118644","51","30","7.76"
Ashok Leyland Ltd,ASHOKLEY,"Trucks & Buses","90228.27977327199","1.289580309331389","67.6990238089","2.1694871266420876","2.307897955551516","3.153206150133229","1.1394537249552377","4.728662761628548","9.861724117177534","7.43919320397944","0.6701855192206163","49.06446035098953","10.456070912344163","26.456911198348177","92.3562702141162","75","2.72857142857143","84","14","63.48"
Ntpc Green Energy Ltd,NTPCGREEN,"Renewable Energy","89260.110183717","0.9212231586065801",,"1.8516304986102587","0.9995645412466313","1.0490390229320024","0.9144392465363527","1.7682889866478326","-1.304852119827367","0.32665366199680795","0.06793819524599785","1117.3914223669924","3.123986574624984","90.34419827247265","143581.33007600435","70",,"67",,"24.45"
Meesho Ltd,MEESHO,"Retail - Online","89075.353873545","1.1872271277042343",,"-133.9631696428571","0.029338923017322476","0.040310753223753375","1.1872271277042343",,"11.01256447226274",,"2.3006881483224846",,,"0.008916670356498863",,,,,,"20.67"
ICICI Lombard General Insurance Company Ltd,ICICIGI,"Insurance","89050.6648464","0.2691056749580883",,,"0","0","0.2691056749580883","5.082855827321462","-0.7090180513361988",,"0.40940794711345363",,"5.301240534301094","0",,"35","8.15","37",,"51.63"
Shree Cement Ltd,SHREECEM,"Cement","88109.186616","2.1025150578600553","126.4498995775","11.83038919327413","0.04221327505315471","0.04848015526551404","1.6779867723626813","25.321132360992692","3.4759866780364583","0","0.7662607357121703",,"8.799545817200553","22.706506343644552",,"33","6.25405405405405","23","39","33.89"
Lodha Developers Ltd,LODHA,"Real Estate","87912.182864","1.6877217706419714",,"7.656464138876202","0.059675270196910636","0.3491980456990574","0.37638904367645865","11.686700165676928","0.9447763087496344","0","0.35391813807987416",,"10.137669061963178","16.79383140576926",,"5","5.3375",,"51","78.49"
REC Ltd,RECLTD,"Specialized Finance","87686.3592","1.0740062604805027","95.0714443458",,"6.303857198231195","6.331558258988777","1.0740062604805027","3.041855272131389","-145.2808605503912",,"0.10256938693666424",,"3.3793764291963138","1.1904299716493916",,"42","5.75454545454545","70","2","71.67"
Multi Commodity Exchange of India Ltd,MCX,"Stock Exchanges & Ratings","87596.1143553","1.8709632066585122","0.6116647457","4696.361111111111","0.00016450859690087032","0.0005359796221609","1.8709632066585122","54.55450534052779","3.226944230411563",,"0.6281516842600686",,"39.089561797570965","6.837035054856836",,"99",,"54","96","12.7"
Aurobindo Pharma Ltd,AUROPHARMA,"Pharmaceuticals","87313.59556625","1.8500089222835054",,"12.080154842096052","0.05508833294537078","0.2530107935263345","1.1318863341946859","20.709223228872702","2.6895356944336464","1.438143202947403","0.6867507674453487","253.79948203485623","11.162773308111884","59.59662108393172","116.90178817883427","83","5.24","76","48","6.51"
Waaree Energies Ltd,WAAREEENER,"Renewable Energy Equipment & Services","86444.9791942","1.4974516681955898",,"19.009946524064166","0.02589293902835561","0.12495622847900219","1.1910474907069544","36.70643947635981","7.828313897776201","0","1.758719387735341",,"27.059165616227297","14.44303011350373",,"52",,"48","93","57.5"
PB Fintech Ltd,POLICYBZR,"Online Services","84553.356966","5.128846768182303","73.1367372182","20.071717444054983","0.04280486251557204","0.05005110425578845","5.128846768182303","61.372859773358115","1.9621207972839776",,"1.0052588315827273",,"9.887361692350389","41.604127566647364",,"36","10","20","41","25.29"
Oracle Financial Services Software Ltd,OFSS,"Software Services","84482.87164515","6.903988183161005","86.7039377763","1473.04","0.003288529608724768","0.005452980005739979","6.903988183161005","154.80673353275853","1.2065013481183307",,"0.801616818138237",,"36.57981782603081","57.511614438415144",,"69","6.58636363636364","54","95","27.28"
Lenskart Solutions Ltd,LENSKART,"Retail - Speciality","84182.96551755999","1.9426988841615154",,"4.812496497618381","0.3081981318591015","0.41455197005560596","1.3639399534398327","11.799549646458123","4.8734195059532865","0","0.9044365320980815",,"8.265901795554187","9.48789487269062",,,,,,"44.7"
Steel Authority of India Ltd,SAIL,"Iron & Steel","82213.975352256","0.9074817848807687","136.5983001911","3.0876723119338303","0.28272982534767493","0.6270021865493265","0.27361368583074624","4.334542142138742","-23.245846786941478","0","0.8074489103926175",,"4.8740273208144","25.984646582492655",,"93","5.67761194029851","92","20","4.3"
Oil India Ltd,OIL,"Oil & Gas - Exploration & Production","82046.09697804","1.2238368831295396","107.4120910321","8.956224622819326","0.5124268359113658","0.5601826497373222","0.8761440743440745","13.208804965438306","12.599209970714437","0","0.37501932170257213",,"10.289922777760657","32.628175640101155",,"75","6.75","79","37","28.65"
Hindustan Petroleum Corp Ltd,HINDPETRO,"Oil & Gas - Refining & Marketing","81442.406838175","0.5994630692960224","12.4860452038","7.961089597290727","0.7532909343349962","1.3795913483206044","0.2012355179639913","12.565235602910782","-12.363209189266664","0","2.3599745875812173",,"13.879904923682995","8.645236056155047",,"17","5.21428571428571","58","81","13.22"
Dabur India Ltd,DABUR,"FMCG - Personal Products","79975.68985548","1.5126897676012636","12.439679237","17.646698762035765","0.04334868236775954","0.08477680267897446","0.9800645603504972","37.75343710217571","6.960186313619513","0","0.8800032922745438",,"15.809424051510346","23.648463567458457",,"38","4.61666666666667","41","69","38.93"
NHPC Ltd,NHPC,"Renewable Energy","79858.02669975","1.106379781742758","195.3185860846","3.7362089078157728","0.7925891204006105","0.875865807144157","1.080534408120615","6.547229718616595","8.11568712417564","0","0.14026367901038503",,"5.177951608693451","122.98056126677066",,"46","5.96666666666667",,"11","23.29"
Bharti Hexacom Ltd,BHARTIHEXA,"Telecom Services","79785","0.28039992399105435","-119.1489680946","4.769294743845642","0.9644476660878946","1.239493602602788","0.28039992399105435","13.013086666316292","-1.9008831993648905",,"0.5071753105770963",,"14.894291205651658","10.535442073170731",,"18",,"19","71","31.69"
Persistent Systems Ltd,PERSISTENT,"Software Services","79429.42508004","2.35654102411418","-160.5300550723","34.17583929554208","0.03413002229758492","0.04920027788899315","2.35654102411418","77.63311245046782","6.178916435577998",,"1.8514143982141749",,"28.48002935258066","43.07848780350569",,"11",,"14","89","39.24"
