Name,Ticker,"Sub-Sector","Market Cap","EV / Free Cash Flow","Enterprise Value","Price / CFO","PB Premium vs Sub-sector","Dividend Yield vs Sub-sector","Price / Sales","Sector PB","Sector Dividend Yield","Sector PE","TTM PE Ratio"
Unicommerce eSolutions Ltd,UNIECOM,"Software Services","967.2475420110001","45.29020766764844","968.757542011","34.5939750361588","93.09140102780368",,"4.640857604889167","5.823616002155781","3.217780581074618","21.61194022660079","47.32130831756368"
Creative Newtech Ltd,CNL,"Technology Hardware","966.097786125","52.411648430934875","997.917786125","44.19477521157365","63.93611506776774","-2.598702539510106","0.35550845668461195","5.823616002155781","3.217780581074618","21.61194022660079","13.748367527038507"
Hariom Pipe Industries Ltd,HARIOMPIPE,"Building Products - Pipes","965.5600710200001",,"1314.9300710200002","12.29542940303069","-56.71824529349427","-0.4122322645429456","0.6008463416428128","6.806753889542422","0.5875072100804868","40.633213495947615","15.36048474419342"
Tejas Cargo India Ltd,TEJASCARGO,"Logistics","964.673415",,"1081.953415","15.198887899795178","50.261030940199696",,"1.8981040375420577","6.806753889542422","0.5875072100804868","40.633213495947615",
Saint-Gobain Sekurit India Ltd,SEKURITIND,"Auto Parts","963.898306","34.797868125268124","811.1383060000001","34.41264926811853","-24.5005134655858","1.8149815412787587","3.7872708577266123","5.599852449734864","0.6843999547954118","24.52159967199169","21.045814541484713"
Himatsingka Seide Ltd,HIMATSEIDE,"Textiles","963.688902896","16.143054571180034","3414.5789028960003","4.098536566563178","-83.23144366018616","-0.22402802316856835","0.33893682376137335","5.599852449734864","0.6843999547954118","24.52159967199169","13.29409439779275"
Bhartiya International Ltd,BIL,"Apparel & Accessories","962.8675098","37.0265123352319","1365.1675098","21.73515823476298","-77.39312141997038",,"0.9303696963079628","5.599852449734864","0.6843999547954118","24.52159967199169","25.925350290791545"
Oriental Rail Infrastructure Ltd,ORIRAIL,"Rail","962.29665",,"1155.63665",,"-34.16432181940472","-0.2950789877594843","1.582204291351529","6.806753889542422","0.5875072100804868","40.633213495947615","26.93245591939545"
Vilas Transcore Ltd,VILAS,"Heavy Electrical Equipments","957.9024",,"847.0124",,"-76.51294536843025",,"2.049997645900657","6.806753889542422","0.5875072100804868","40.633213495947615",
Zelio E-Mobility Ltd,ZELIO,"Two Wheelers","957.672",,"988.0319999999999",,"485.3582549063258",,"5.510195627157652","5.599852449734864","0.6843999547954118","24.52159967199169",
Prime Securities Ltd,PRIMESECU,"Investment Banking & Brokerage","953.277139","41.16315706090027","932.757139","34.2166955850682","-4.406866463992845","0.36109660522762843","10.241481940266437","2.291066253952224","1.0648908826242334","15.782900266071515","35.12443400884305"
TAAL Tech Ltd,TAALTECH,"Conglomerates","950.51547342","19.99988511218274","787.99547342","23.172000814724523","-45.620953367510545","0.8196452575325398","4.769030522402288","6.806753889542422","0.5875072100804868","40.633213495947615","18.388769073708666"
Avadh Sugar & Energy Ltd,AVADHSUGAR,"Sugar","949.6738448","49.08253168291648","2315.7138448","6.168315437776045","-48.05570425684781",,"0.3519174395327896","8.190568262110702","1.6836677726443445","30.846384996929732","16.579501480446947"
Wanbury Ltd,WANBURY,"Pharmaceuticals","946.5082918200001",,"1112.37829182","36.264685510344826","178.70597440232592",,"1.569665492238806","6.347180737078195","0.48032722824004936","43.622095468751965","22.016940958827607"
Swelect Energy Systems Ltd,SWELECTES,"Electrical Components & Equipments","946.285593",,"1134.515593","7.274084041817203","-88.10060038344253","-0.042588272264404314","1.4153027818907884","6.806753889542422","0.5875072100804868","40.633213495947615","17.592221472392616"
Ester Industries Ltd,ESTER,"Commodity Chemicals","941.3163983860001","18.1727601722626","1475.4463983860003","8.39037702456547","-89.94474234598704","-0.24288360971103065","0.6758834499296341","3.3971619560814212","2.147340135276208","23.8500931581181","-34.27954837530977"
Axis Gold ETF,AXISGOLD,"Gold","935.4791568",,"935.4791568",,,"0",,,"0",,
Uttam Sugar Mills Ltd,UTTAMSUGAR,"Sugar","935.337393","32.79815771836659","1791.1073929999998","9.178973434739941","-31.546105529244002",,"0.4232449106754996","8.190568262110702","1.6836677726443445","30.846384996929732","9.32632758001794"
Gretex Corporate Services Ltd,GCSL,"Investment Banking & Brokerage","933.39633271",,"985.31633271",,"-23.305974734630187",,"5.212175188239892","2.291066253952224","1.0648908826242334","15.782900266071515","49.914242390909116"
Bhagyanagar India Ltd,BHAGYANGR,"Electrical Components & Equipments","932.65425",,"1199.37425",,"-50.39964389035316",,"0.3914537636304113","6.806753889542422","0.5875072100804868","40.633213495947615","18.586174770824982"
Viceroy Hotels Ltd,VHLTD,"Hotels, Resorts & Cruise Lines","932.454324504","67.99187672078651","968.204324504","28.85962007130919","-19.51732464694805",,"6.590714761832062","5.599852449734864","0.6843999547954118","24.52159967199169","41.87042319281541"
Nahar Spinning Mills Ltd,NAHARSPING,"Textiles","930.4848174","39.54492019394419","1998.2048174","9.994466352309345","-77.90224681330534","-0.16229423411613342","0.2803585566948185","5.599852449734864","0.6843999547954118","24.52159967199169","44.67041850215898"
Eimco Elecon (India) Ltd,EIMCOELECO,"Industrial Machinery","928.4792496","32.85054286345233","892.5492495999999","27.899015913461536","-79.85797906755019","-0.3573879850176486","3.7476458106962665","6.806753889542422","0.5875072100804868","40.633213495947615","23.985514068716093"
Dhampur Sugar Mills Ltd,DHAMPURSUG,"Sugar","928.200150906","9.524487234347585","1715.3601509060002","4.625044351517265","-51.52938266768828",,"0.47014377366344356","8.190568262110702","1.6836677726443445","30.846384996929732","13.55630423405867"
Wealth First Portfolio Managers Ltd,WEALTH,"Diversified Financials","926.45225","91.44774752475247","923.62225","88.82571907957815","150.2035703034241","1.4423036061692565","15.425445387945388","2.291066253952224","1.0648908826242334","15.782900266071515","38.86125209731543"
Indo Rama Synthetics (India) Ltd,INDORAMA,"Textiles","925.907233446","5.767253833884837","2032.207233446","2.367383174672087","-11.057279122626895",,"0.20310728987937376","5.599852449734864","0.6843999547954118","24.52159967199169","6.7510552930806105"
Arihant Foundations & Housing Ltd,ARIHANT,"Real Estate","925.8649317950001",,"1002.0349317950001",,"-12.436008426831258",,"4.17451161817485","3.4004118686297864","0.9697276054688574","37.252414014016885","13.657839383316137"
Suyog Telematics Ltd,SUYOG,"Construction & Engineering","923.4262272",,"1099.0162271999998","11.758897583089265","-45.642447697311546","-0.6755867963298734","4.582305613338627","6.806753889542422","0.5875072100804868","40.633213495947615","26.54286367346936"
Osel Devices Ltd,OSELDEVICE,"Electrical Components & Equipments","922.827956",,"963.657956",,"-5.713388464315452",,"4.945487438370847","6.806753889542422","0.5875072100804868","40.633213495947615",
Indo Amines Ltd,INDOAMIN,"Specialty Chemicals","921.28131152",,"1189.58131152","26.017546216323076","-35.091306908270276","0.05474480537257487","0.8422527371895083","3.3971619560814212","2.147340135276208","23.8500931581181","13.034540344086013"
Systematix Corporate Services Ltd,SYSTMTXC,"Diversified Financials","918.49119327",,"674.88119327",,"6.319303398943085",,"6.222418489736468","2.291066253952224","1.0648908826242334","15.782900266071515","66.31705366570398"
Mafatlal Industries Ltd,MAFATIND,"Apparel & Accessories","917.3220213700001",,"825.4920213700002",,"-86.96953164826861","-0.5749209788955914","0.2350456400810713","5.599852449734864","0.6843999547954118","24.52159967199169","10.194732400200007"
Health X Platform Ltd,HEALTHX,"Health Care Equipment & Supplies","916.6195575",,"1099.7595575",,"-88.52517643710598",,"0.7820452166234387","6.347180737078195","0.48032722824004936","43.622095468751965","35.24104411764715"
Hexa Tradex Ltd,HEXATRADEX,"Commodities Trading","913.029223008","41.55799124090707","934.639223008","40.59711974246332","-96.92437885457768",,"167.22146941538463","6.806753889542422","0.5875072100804868","40.633213495947615","-104.8253987380023"
Tembo Global Industries Ltd,TEMBO,"Iron & Steel","908.7721632299999",,"1170.2821632299997",,"34.22287024303794","-0.6610005074428458","1.2176056637949513","3.3971619560814212","2.147340135276208","23.8500931581181","11.365334707728875"
TAC Infosec Ltd,TAC,"IT Services & Consulting","907.282256","46.8178650988776","875.9622559999999","46.79124579680247","206.47484501316464",,"15.86712584819867","5.823616002155781","3.217780581074618","21.61194022660079",
Cellecor Gadgets Ltd,CELLECOR,"Home Electronics & Appliances","906.985758",,"1006.1157580000001",,"-35.25993600101111",,"0.7018927085590466","5.599852449734864","0.6843999547954118","24.52159967199169",
Electrotherm (India) Ltd,ELECTHERM,"Iron & Steel","903.27437039","8.837844797554462","2117.7243703900003","2.7481878130400386","-282.19430371191305",,"0.2126522297900491","3.3971619560814212","2.147340135276208","23.8500931581181","5.782436274182177"
Z-Tech (India) Ltd,ZTECH,"Construction & Engineering","900.9657241200001",,"898.9657241200001",,"24.313195668225816",,"9.504860471779724","6.806753889542422","0.5875072100804868","40.633213495947615","44.58019416724395"
Zuari Agro Chemicals Ltd,ZUARI,"Fertilizers & Agro Chemicals","899.073994262","5.080813681955035","2065.553994262","1.7578235170430327","-86.27598825012129",,"0.21157619393327545","3.3971619560814212","2.147340135276208","23.8500931581181","0.977466834379213"
One Global Service Provider Ltd,ONEGLOBAL,"Health Care Equipment & Supplies","898.489562925","60.78658039923292","871.679562925","62.17920850692042","35.584399257247846",,"6.063910123000608","6.347180737078195","0.48032722824004936","43.622095468751965","14.433567275903634"
Themis Medicare Ltd,THEMISMED,"Pharmaceuticals","897.60776952","50.19490505809129","967.75776952","25.86020655488332","-61.08924879513999","-0.08827080024536027","2.1571924285508293","6.347180737078195","0.48032722824004936","43.622095468751965","-51.5866534206897"
Royal Orchid Hotels Ltd,ROHLTD,"Hotels, Resorts & Cruise Lines","896.393152275","774.9447138669062","1077.1731522750001","36.3059194927096","-23.490992255500608","0.3620114258814315","2.6120203749490063","5.599852449734864","0.6843999547954118","24.52159967199169","23.993392726846896"
Dharmaj Crop Guard Ltd,DHARMAJ,"Fertilizers & Agro Chemicals","895.9663169600001","153.70675563414628","1008.31631696","23.163555247156154","-12.70412656709856",,"0.9399661315792236","3.3971619560814212","2.147340135276208","23.8500931581181","18.584657062020305"
Prostarm Info Systems Ltd,PROSTARM,"Power Generation","892.892062272",,"957.512062272",,"150.7480377075292",,"2.5326678833413703","3.339096192839704","1.2719239646781941","25.412372557238267","28.07836673811322"
Yuken India Ltd,YUKEN,"Industrial Machinery","891.92544",,"988.7754399999999","18.077126874746654","-72.25224517655805","-0.3872688343826634","1.9316197942609636","6.806753889542422","0.5875072100804868","40.633213495947615","54.05608727272747"
Stanley Lifestyles Ltd,STANLEY,"Retail - Department Stores","891.9029764190001","30.81239405886732","952.1029764190001","13.058608732342607","-85.12951985765136",,"2.011508742487596","5.599852449734864","0.6843999547954118","24.52159967199169","38.11551181277769"
NIIT Ltd,NIITLTD,"Education Services","888.447241478",,"169.00724147799997","30.32243144976109","-95.48586155854886","1.5261199277791608","1.945235131211","5.599852449734864","0.6843999547954118","24.52159967199169","167.6315549958487"
PNGS Gargi Fashion Jewellery Ltd,GARGI,"Retail - Speciality","887.04407016","49.70671836957814","836.56407016","48.36663414176663","-33.73540474079465",,"5.732480742923614","5.599852449734864","0.6843999547954118","24.52159967199169","28.31292914650494"
Lotus Chocolate Company Ltd,LOTUSCHO,"FMCG - Foods","886.4176124700001",,"1034.79761247",,"-8.651887259234693",,"1.4399012564285831","8.190568262110702","1.6836677726443445","30.846384996929732","11080.220155861705"
Mangal Electrical Industries Ltd,MEIL,"Power Infrastructure","885.6836248200001",,"1034.36362482",,"-11.984537064661911",,"1.5088564112165455","3.339096192839704","1.2719239646781941","25.412372557238267","20.516183109103512"
Sobhaygya Mercantile Ltd,SOBME,"Diversified Financials","882.6779325",,"887.9379325",,"283.3433845838779",,"5.502979629052369","2.291066253952224","1.0648908826242334","15.782900266071515","36.87042324561408"
Vivid Electromech Ltd,VIVIDEL,"Electrical Components & Equipments","882.55854","167.89686476190477","881.45854","128.0926763425254","132.92874305590547",,"4.38887334029539","6.806753889542422","0.5875072100804868","40.633213495947615",
Indo Borax and Chemicals Ltd,INDOBORAX,"Commodity Chemicals","882.31455",,"797.4245500000001",,"-78.29354762927194","-0.12894275312247483","4.62307859575583","3.3971619560814212","2.147340135276208","23.8500931581181","19.18909417137886"
Krishival Foods Ltd,KRISHIVAL,"FMCG - Foods","880.530291275","26.64781129665864","885.240291275","18.9851291779862","-61.875673019960175","-0.8170420749062788","2.892580044265957","8.190568262110702","1.6836677726443445","30.846384996929732","40.973954922056926"
Sree Rayalaseema Hi-Strength Hypo Ltd,SRHHYPOLTD,"Commodity Chemicals","878.5813628850001","8.487095366931008","535.1113628850001","13.417552884621259","-92.22699950181328","0.09346396719856948","1.2972011440963251","3.3971619560814212","2.147340135276208","23.8500931581181","9.60723196156368"
Sejal Glass Ltd,SEJALLTD,"Building Products - Glass","878.37",,"1054.1200000000001",,,,"2.1785510553337137","6.806753889542422","0.5875072100804868","40.633213495947615","30.552000000000028"
Munjal Auto Industries Ltd,MUNJALAU,"Auto Parts","877.9",,"1098.6","34.617507886435334","-65.3508648082885","0.5911144809649109","0.4185638477932307","5.599852449734864","0.6843999547954118","24.52159967199169","18.004511894995847"
SAL Steel Ltd,SALSTEEL,"Iron & Steel","873.5222678",,"1050.8622678",,"622.3328867362738",,"1.60282256151489","3.3971619560814212","2.147340135276208","23.8500931581181","-165.12708275992458"
Eco Recycling Ltd,ECORECO,"Business Support Services","872.88848625",,"867.98848625","51.68078663410302","80.90162757552693",,"16.528848442529824","6.806753889542422","0.5875072100804868","40.633213495947615","37.70576614470843"
Matrimony.Com Ltd,MATRIMONY,"Online Services","872.520551565","17.363091543256132","764.6705515650001","15.34506773768906","-34.68706816783217",,"1.8038837924393722","8.560593958157467","1.1816713015722953","31.760915159046945","25.53469568525018"
GHCL Textiles Ltd,GHCLTEXTIL,"Textiles","872.1247114639999","233.7675154432167","930.394711464","5.378174096349285","-78.5392197431019","0.10727669858640054","0.6533748212945759","5.599852449734864","0.6843999547954118","24.52159967199169","12.393416391416816"
Borana Weaves Ltd,BORANA,"Textiles","871.434372975","73.55519912983425","931.944372975","38.49091753423145","252.06029536435932",,"2.1960998285703486","5.599852449734864","0.6843999547954118","24.52159967199169","13.487608311019978"
Veefin Solutions Ltd,VEEFIN,"Application Software","871.08069984",,"859.00069984","978.7423593707865",,,"2.4726239741122367","5.823616002155781","3.217780581074618","21.61194022660079",
